	PD_whole_tree	chao1	observed_otus
SKBTI.0262.1246176	1.19401	5.5	4.0
SKBTI.0262.1246726	4.9203	127.666666667	45.0
SKBTI.0263.1247241	5.53919	86.4285714286	40.0
SKBTI.0264.1246455	1.61405	10.0	4.0
SKBTI.0264.1247471	4.15655	52.5	27.0
SKBTI.0265.1246995	3.53099	37.0	9.0
SKBTI.0265.1247058	1.58868	6.0	3.0
SKBTI.0266.1247285	6.73938	140.0	50.0
SKBTI.0267.1246891	7.39694	281.625	75.0
SKBTI.0268.1247386	7.91646	219.583333333	77.0
SKBTI.0269.1246526	6.84718	165.111111111	60.0
SKBTI.0270.1247151	5.65122	270.25	55.0
SKBTI.0271.1246207	1.80008	17.0	10.0
SKBTI.0271.1246360	0.74533	1.0	1.0
SKBTI.0272.1247054	1.24941	3.0	2.0
SKBTI.0272.1247188	5.57573	160.0	34.0
SKBTI.0273.1247229	5.0608	71.2727272727	44.0
SKBTI.0274.1246503	4.44854	382.0	31.0
SKBTI.0274.1247097	2.87719	29.0	11.0
SKBTI.0275.1246424	4.77723	151.0	34.0
SKBTI.0275.1247370	3.0312	21.0	6.0
SKBTI.0276.1246951	7.34178	171.5	68.0
SKBTI.0277.1246562	5.96793	72.5	34.0
SKBTI.0277.1247443	2.70284	23.0	9.0
SKBTI.0278.1246500	9.58531	393.428571429	120.0
SKBTI.0279.1246859	6.15111	174.0	48.0
SKBTI.0280.1246774	2.73532	107.0	16.0
SKBTI.0281.1247228	6.95624	177.0	62.0
SKBTI.0282.1246147	1.64301	6.0	3.0
SKBTI.0282.1246785	4.99279	123.0	31.0
SKBTI.0283.1247094	7.01725	305.0	60.0
SKBTI.0284.1247364	7.07073	209.6	77.0
SKBTI.0285.1246960	6.52926	138.5625	71.0
SKBTI.0286.1247033	9.9617	212.153846154	76.0
SKBTI.0287.1247430	3.57676	73.0	22.0
SKBTI.0298.1246976	0.85943	1.0	1.0
SKBTI.0301.1246255	1.18764	1.0	1.0
SKBTI.0304.1247385	0.80603	1.0	1.0
SKBTI.0311.1246585	1.23462	1.0	1.0
SKBTI.0313.1246498	1.21187	1.0	1.0
SKBTI.0333.1247354	1.55378	3.0	2.0
SKBTI.0362.1246358	0.77709	1.0	1.0
SKBTI.0363.1247102	0.66037	1.0	1.0
SKBTI.0391.1246196	0.80523	1.0	1.0
SKBTI.0392.1246534	1.18818	10.0	4.0
SKBTI.0395.1246393	0.90218	3.0	2.0
SKBTI.0411.1246559	0.86631	1.0	1.0
SKBTI.0422.1247247	1.18995	1.0	1.0
SKBTI.0444.1246275	1.5411	14.5	7.0
SKBTI.0448.1246164	0.7623	1.0	1.0
SKBTI.0481.1246986	2.32049	8.0	6.0
SKBTI.0482.1246693	3.46667	77.5	25.0
SKBTI.0483.1247150	1.74607	7.0	4.0
SKBTI.0484.1247458	2.79901	23.0	9.0
SKBTI.0485.1246351	2.99705	62.5	17.0
SKBTI.0486.1246471	3.73563	69.5	17.0
SKBTI.0487.1247035	3.86196	140.5	25.0
SKBTI.0488.1246639	2.84968	79.0	13.0
SKBTI.0489.1246909	1.87521	13.0	10.0
SKBTI.0490.1246843	2.72714	23.0	14.0
SKBTI.0491.1246544	1.29472	8.0	5.0
SKBTI.0492.1246783	1.10799	3.0	2.0
SKBTI.0493.1246747	2.46625	57.0	12.0
SKBTI.0494.1246364	1.91766	11.0	6.0
SKBTI.0495.1247332	0.90503	1.0	1.0
SKBTI.0496.1246204	2.2054	21.0	6.0
SKBTI.0497.1247380	2.17889	19.0	12.0
SKBTI.0498.1246374	1.83288	28.0	10.0
SKBTI.0499.1247475	1.91257	15.5	8.0
SKBTI.0500.1247476	0.73961	1.0	1.0
SKBTI.0503.1246992	2.41176	10.3333333333	7.0
SKBTI.0504.1246609	3.788	73.0	31.0
SKBTI.0505.1246761	1.7666	3.5	3.0
SKBTI.0506.1246925	1.8915	10.0	4.0
SKBTI.0507.1246187	2.22031	33.5	11.0
SKBTI.0508.1246383	1.61125	15.5	8.0
SKBTI.0510.1246292	3.28839	37.0	15.0
SKBTI.0511.1246178	2.45591	46.0	13.0
SKBTI.0512.1246797	2.68249	37.0	15.0
SKBTI.0513.1246597	1.90762	9.0	6.0
SKBTI.0514.1246749	2.79751	36.0	8.0
SKBTI.0515.1246849	1.32954	5.5	4.0
SKBTI.0516.1247182	3.24446	36.2	18.0
SKBTI.0517.1247211	2.41665	14.5	7.0
SKBTI.0518.1246864	0.72004	3.0	2.0
SKBTI.0519.1246686	1.9563	5.5	4.0
SKBTI.0520.1246392	0.73107	1.0	1.0
SKBTI.0521.1246921	1.08531	2.0	2.0
SKBTI.0522.1247183	4.89441	63.6666666667	33.0
SKBTI.0523.1246271	2.34917	56.0	11.0
SKBTI.0524.1247451	2.81556	46.0	13.0
SKBTI.0525.1246911	0.81575	3.0	2.0
SKBTI.0526.1246560	1.54475	7.0	4.0
SKBTI.0527.1246814	1.03444	3.0	2.0
SKBTI.0528.1246670	1.59677	15.0	5.0
SKBTI.0529.1246436	1.64539	6.0	3.0
SKBTI.0530.1246967	4.67201	91.0	31.0
SKBTI.0531.1246710	1.83003	24.0	10.0
SKBTI.0532.1247122	2.64883	21.0	6.0
SKBTI.0533.1246396	3.98794	141.5	26.0
SKBTI.0534.1247001	3.52487	36.2	18.0
SKBTI.0536.1246602	2.08203	21.0	6.0
SKBTI.0537.1246513	2.24241	33.5	11.0
SKBTI.0538.1247331	1.56556	5.5	4.0
SKBTI.0539.1247023	4.48572	326.0	26.0
SKBTI.0540.1246250	2.58746	13.0	8.0
SKBTI.0541.1246998	1.81247	21.0	6.0
SKBTI.0542.1247221	1.7579	5.5	4.0
SKBTI.0543.1246535	0.76062	4.0	3.0
SKBTI.0544.1246933	5.06423	113.6	38.0
SKBTI.0545.1247474	1.80911	6.0	3.0
SKBTI.0546.1246182	1.87156	28.0	7.0
SKBTI.0547.1246855	0.65786	1.0	1.0
SKBTI.0548.1246238	1.33403	10.0	4.0
SKBTI.0549.1247310	3.78807	65.3333333333	20.0
SKBTI.0550.1246570	0.83613	3.0	2.0
SKBTI.0551.1246805	3.72951	62.0	24.0
SKBTI.0552.1246197	2.54404	18.5	8.0
SKBTI.0554.1247233	1.63881	3.0	2.0
SKBTI.0555.1246287	2.27447	10.0	4.0
SKBTI.0556.1247290	3.71682	58.0	18.0
SKBTI.0557.1246763	1.04993	1.0	1.0
SKBTI.0558.1247236	2.62862	10.3333333333	7.0
SKBTI.0559.1246999	1.90724	8.0	5.0
SKBTI.0560.1247148	0.63513	1.0	1.0
SKBTI.0561.1246516	1.72959	3.5	3.0
SKBTI.0562.1247438	3.56306	55.0	21.0
SKBTI.0563.1246778	3.36473	25.0	13.0
SKBTI.0564.1246636	2.0958	15.0	5.0
SKBTI.0565.1246379	1.85902	10.0	4.0
SKBTI.0566.1246220	3.35384	55.0	10.0
SKBTI.0567.1247219	5.27125	63.6666666667	32.0
SKBTI.0568.1246405	2.42206	26.0	12.0
SKBTI.0569.1247213	1.21708	3.0	2.0
SKBTI.0570.1247123	2.54898	55.0	10.0
SKBTI.0571.1246927	1.62045	3.5	3.0
SKBTI.0572.1246658	1.58977	15.0	5.0
SKBTI.0573.1246286	2.24226	91.0	13.0
SKBTI.0574.1246493	1.62542	15.0	5.0
SKBTI.0575.1246760	1.3396	10.0	4.0
SKBTI.0576.1246806	1.6165	11.0	6.0
SKBTI.0577.1246680	1.9476	8.0	5.0
SKBTI.0578.1247315	1.66726	8.0	5.0
SKBTI.0579.1247464	2.99622	16.0	9.0
SKBTI.0580.1246725	1.90991	22.0	7.0
SKBTI.0581.1247204	1.09452	6.0	3.0
SKBTI.0583.1246788	1.94346	15.5	8.0
SKBTI.0584.1247349	0.73107	1.0	1.0
SKBTI.0585.1246750	2.90922	19.0	12.0
SKBTI.0587.1246373	1.48598	4.0	3.0
SKBTI.0588.1247477	2.59048	66.0	11.0
SKBTI.0589.1247007	2.87753	79.0	22.0
SKBTI.0590.1246908	2.49519	47.0	11.0
SKBTI.0591.1247012	2.68433	13.0	8.0
SKBTI.0592.1246198	3.05451	233.0	23.0
SKBTI.0593.1247128	0.62498	1.0	1.0
SKBTI.0594.1246183	1.62111	10.0	4.0
SKBTI.0595.1247237	0.6822	1.0	1.0
SKBTI.0596.1246518	2.20201	29.0	8.0
SKBTI.0597.1246309	1.56215	21.0	6.0
SKBTI.0598.1247404	2.50144	5.5	4.0
SKBTI.0599.1246538	5.21336	117.428571429	42.0
SKBTI.0600.1247446	3.17481	32.6	17.0
SKBTI.0601.1247363	1.57449	22.0	7.0
SKBTI.0603.1246269	3.84037	69.0	27.0
SKBTI.0604.1246336	1.56329	10.0	4.0
SKBTI.0605.1247159	2.18878	16.0	6.0
SKBTI.0606.1246635	1.64806	3.0	2.0
SKBTI.0607.1246446	2.55204	11.0	6.0
SKBTI.0608.1246779	1.81161	2.0	2.0
SKBTI.0609.1246252	1.68962	6.0	3.0
SKBTI.0610.1246310	2.78229	37.0	9.0
SKBTI.0611.1246512	2.76092	136.0	16.0
SKBTI.0613.1246236	4.95679	132.0	32.0
SKBTI.0614.1246948	2.27433	79.0	13.0
SKBTI.0615.1246962	4.02207	109.0	34.0
SKBTI.0617.1246816	1.09501	3.0	2.0
SKBTI.0618.1247191	1.23796	3.0	2.0
SKBTI.0619.1247073	3.83913	96.5	20.0
SKBTI.0620.1246529	2.73497	55.0	10.0
SKBTI.0621.1246627	1.868	11.0	6.0
SKBTI.0622.1247025	1.73057	11.0	6.0
SKBTI.0623.1246521	5.29676	101.0	38.0
SKBTI.0624.1246633	1.66371	10.0	4.0
SKBTI.0626.1246860	3.7604	65.75	23.0
SKBTI.0627.1247444	2.17448	11.0	6.0
SKBTI.0629.1246291	1.89492	21.0	6.0
SKBTI.0630.1246580	3.66691	52.2	25.0
SKBTI.0631.1247041	2.50299	15.0	5.0
SKBTI.0632.1246416	2.0993	10.0	4.0
SKBTI.0633.1246227	5.71218	75.5	38.0
SKBTI.0634.1246139	2.82566	46.0	13.0
SKBTI.0635.1247107	1.65023	15.0	5.0
SKBTI.0636.1246335	3.31983	56.0	17.0
SKBTI.0637.1246248	4.91211	81.6	31.0
SKBTI.0638.1247079	0.967	4.0	3.0
SKBTI.0640.1246181	3.69825	99.5	23.0
SKBTI.0641.1246956	1.28959	3.0	2.0
SKBTI.0641.1247015	0.55175	1.0	1.0
SKBTI.0642.1246507	0.75315	3.0	2.0
SKBTI.0643.1246702	3.92831	137.0	17.0
SKBTI.0645.1247145	5.3977	79.8	42.0
SKBTI.0646.1246846	1.75275	8.0	5.0
SKBTI.0647.1247016	0.63256	1.0	1.0
SKBTI.0648.1246473	3.41956	36.5	17.0
SKBTI.0650.1246901	4.08507	61.0	31.0
SKBTI.0651.1246810	2.31145	36.0	8.0
SKBTI.0652.1246739	1.13646	15.0	5.0
SKBTI.0653.1246736	2.60017	13.0	8.0
SKBTI.0654.1246889	2.50666	28.75	15.0
SKBTI.0655.1246662	1.21187	1.0	1.0
SKBTI.0656.1246508	3.29173	36.5	17.0
SKBTI.0658.1246553	4.21479	171.0	18.0
SKBTI.0659.1247328	2.07677	8.0	6.0
SKBTI.0660.1246329	3.43606	49.5	24.0
SKBTI.0661.1246409	2.08248	15.0	5.0
SKBTI.0662.1246426	2.96106	120.0	15.0
SKBTI.0663.1247277	1.98865	21.0	6.0
SKBTI.0664.1247460	2.6293	30.0	12.0
SKBTI.0665.1246284	3.9307	80.0	23.0
SKBTI.0666.1246852	1.85089	10.0	4.0
SKBTI.0667.1246339	1.99685	6.0	3.0
SKBTI.0669.1246782	3.22519	137.0	17.0
SKBTI.0670.1246349	1.30228	3.5	3.0
SKBTI.0671.1247010	3.43921	39.5	12.0
SKBTI.0672.1246496	0.84366	3.0	2.0
SKBTI.0672.1246688	0.77873	6.0	3.0
SKBTI.0674.1246315	1.35705	2.0	2.0
SKBTI.0675.1246665	1.46458	6.0	3.0
SKBTI.0676.1247410	1.67974	6.0	3.0
SKBTI.0678.1247402	1.2041	1.0	1.0
SKBTI.0679.1247172	0.64015	1.0	1.0
SKBTI.0682.1246734	1.19959	1.0	1.0
SKBTI.0683.1247039	0.72163	1.0	1.0
SKBTI.0684.1246689	1.79889	11.0	6.0
SKBTI.0688.1246780	0.6961	1.0	1.0
SKBTI.0689.1246344	0.81201	1.0	1.0
SKBTI.0690.1246273	0.66733	1.0	1.0
SKBTI.0692.1246233	0.7862	1.0	1.0
SKBTI.0697.1247296	0.70636	1.0	1.0
SKBTI.0700.1247095	0.91848	1.0	1.0
SKBTI.0703.1246441	0.89267	6.0	3.0
SKBTI.0704.1246421	2.97553	46.0	10.0
SKBTI.0705.1246279	0.73334	1.0	1.0
SKBTI.0705.1247060	1.04993	1.0	1.0
SKBTI.0706.1246831	0.99486	1.0	1.0
SKBTI.0707.1246608	1.61946	6.0	3.0
SKBTI.0708.1246834	0.68456	1.0	1.0
SKBTI.0710.1246478	1.04167	1.0	1.0
SKBTI.0713.1246511	0.62509	1.0	1.0
SKBTI.0715.1246268	0.93107	1.0	1.0
SKBTI.0716.1246727	2.82343	120.0	15.0
SKBTI.0717.1246969	2.45324	15.0	5.0
SKBTI.0719.1246628	1.00871	6.0	3.0
SKBTI.0721.1246444	1.43181	3.0	2.0
SKBTI.0722.1247245	1.84636	11.0	6.0
SKBTI.0727.1246209	1.04542	1.0	1.0
SKBTI.0730.1247082	0.90503	1.0	1.0
SKBTI.0731.1246888	1.63104	3.0	2.0
SKBTI.0731.1247425	1.92134	10.0	4.0
SKBTI.0732.1246896	0.64836	1.0	1.0
SKBTI.0733.1246582	1.84017	21.0	6.0
SKBTI.0734.1246141	1.69608	6.0	3.0
SKBTI.0737.1247337	1.07466	2.0	2.0
SKBTI.0739.1246718	1.54294	3.0	2.0
SKBTI.0740.1246520	0.73044	1.0	1.0
SKBTI.0741.1246770	2.19866	15.0	5.0
SKBTI.0742.1247322	2.11405	15.0	5.0
SKBTI.0744.1247422	1.59212	10.0	4.0
SKBTI.0746.1246641	0.80603	1.0	1.0
SKBTI.0749.1246228	0.87714	1.0	1.0
SKBTI.0750.1247414	1.89923	15.0	5.0
SKBTI.0751.1246389	1.01088	1.0	1.0
SKBTI.0752.1246808	1.31509	6.0	3.0
SKBTI.0754.1246954	1.95836	10.0	4.0
SKBTI.0755.1246781	1.824	22.0	7.0
SKBTI.0756.1246400	1.01838	1.0	1.0
SKBTI.0756.1247104	1.51799	6.0	3.0
SKBTI.0757.1246505	2.2739	23.0	9.0
SKBTI.0758.1246673	1.39434	3.0	2.0
SKBTI.0759.1247269	2.08991	6.0	3.0
SKBTI.0761.1246264	1.86804	22.0	7.0
SKBTI.0762.1247378	0.67895	1.0	1.0
SKBTI.0763.1246872	1.56949	3.0	2.0
SKBTI.0764.1246696	1.84915	10.0	4.0
SKBTI.0765.1246651	0.6247	1.0	1.0
SKBTI.0766.1246308	1.56809	6.0	3.0
SKBTI.0767.1246623	1.18786	3.0	2.0
SKBTI.0767.1246917	0.631	1.0	1.0
SKBTI.0768.1246711	1.55549	3.0	2.0
SKBTI.0839.1246690	0.99113	1.0	1.0
SKBTI.0865.1246401	1.21187	1.0	1.0
SKBTI.0866.1247116	1.23083	3.0	2.0
SKBTI.0867.1247189	3.71657	22.0	7.0
SKBTI.0868.1246331	0.6961	1.0	1.0
SKBTI.0869.1247257	1.77909	3.0	2.0
SKBTI.0870.1246169	2.59731	45.0	9.0
SKBTI.0871.1246124	2.83134	9.0	6.0
SKBTI.0872.1247209	1.51647	6.0	3.0
SKBTI.0876.1246377	2.66307	16.0	9.0
SKBTI.0877.1246934	0.7096	3.0	2.0
SKBTI.0878.1246465	1.83988	6.0	3.0
SKBTI.0881.1246323	3.18952	28.0	10.0
SKBTI.0882.1246581	0.68679	1.0	1.0
SKBTI.0883.1246205	1.32687	6.0	3.0
SKBTI.0884.1247441	2.24557	21.0	6.0
SKBTI.0885.1246629	1.68016	2.0	2.0
SKBTI.0886.1247252	2.05067	10.0	4.0
SKBTI.0888.1247295	2.11497	14.5	7.0
SKBTI.0889.1246530	1.77302	7.0	4.0
SKBTI.0890.1246256	1.97383	6.0	3.0
SKBTI.0891.1246968	1.04054	3.0	2.0
SKBTI.0892.1246132	2.01589	6.0	3.0
SKBTI.0893.1246194	1.33609	3.0	2.0
SKBTI.0895.1246868	1.66763	3.0	2.0
SKBTI.0908.1247330	2.59127	28.0	7.0
SKBTI.0910.1246537	2.91855	55.0	10.0
SKBTI.0911.1246361	1.15383	6.0	3.0
SKBTI.0912.1247348	2.93763	21.0	6.0
SKBTI.0913.1246936	0.7291	1.0	1.0
SKBTI.0914.1246971	0.78337	1.0	1.0
SKBTI.0915.1247359	1.79625	10.0	4.0
SKBTI.0916.1247466	0.869	1.0	1.0
SKBTI.0917.1246240	1.30448	3.0	2.0
SKBTI.0918.1246997	1.49758	3.0	2.0
SKBTI.0919.1246366	1.07563	6.0	3.0
SKBTI.0921.1247351	1.8511	6.0	3.0
SKBTI.0922.1247339	0.88955	1.0	1.0
SKBTI.0924.1246543	1.22906	3.0	2.0
SKBTI.0925.1247367	1.0269	3.5	3.0
SKBTI.0927.1247468	1.04678	1.0	1.0
SKBTI.0928.1246940	2.0014	5.5	4.0
SKBTI.0929.1246260	1.50825	10.0	4.0
SKBTI.0930.1247051	0.91385	6.0	3.0
SKBTI.0931.1247311	1.95212	15.0	5.0
SKBTI.0932.1246975	1.8767	10.0	4.0
SKBTI.0933.1246235	1.63981	6.0	3.0
SKBTI.0934.1246826	2.48819	66.0	11.0
SKBTI.0935.1246261	2.6104	15.0	5.0
SKBTI.0936.1247276	4.13805	55.0	16.0
SKBTI.0937.1247302	1.84474	21.0	6.0
SKBTI.0939.1246784	0.82807	3.0	2.0
SKBTI.0940.1246210	2.77597	14.5	7.0
SKBTI.0942.1246434	1.89035	3.5	3.0
SKBTI.0943.1246435	1.47268	3.0	2.0
SKBTI.0944.1246472	1.80882	6.0	3.0
SKBTI.0945.1246328	2.33136	45.0	9.0
SKBTI.0947.1246381	1.32133	3.0	2.0
SKBTI.0949.1246937	1.8027	10.0	4.0
SKBTI.0951.1246127	0.77872	1.0	1.0
SKBTI.0952.1247368	1.36198	6.0	3.0
SKBTI.0953.1247267	1.65787	3.0	2.0
SKBTI.0954.1246174	1.31027	3.0	2.0
SKBTI.0956.1247154	3.65788	120.0	15.0
SKBTI.0957.1246483	1.84999	6.0	3.0
SKBTI.0958.1246251	2.08389	10.0	4.0
SKBTI.0961.1246630	6.24529	154.090909091	60.0
SKBTI.0963.1246653	15.5469	562.12244898	286.0
SKBTI.0965.1247047	14.61625	529.24137931	208.0
SKBTI.0966.1246408	8.48284	266.0	89.0
SKBTI.0967.1247125	17.32147	712.733333333	301.0
SKBTI.0968.1247333	16.21419	801.447368421	283.0
SKBTI.0969.1246876	7.76219	147.1	61.0
SKBTI.0970.1246745	13.47346	591.103448276	216.0
SKBTI.0971.1246484	10.12414	317.130434783	143.0
SKBTI.0972.1247111	12.85178	431.434782609	166.0
SKBTI.0973.1246509	10.62894	308.571428571	200.0
SKBTI.0974.1246790	9.61394	352.676470588	189.0
SKBTI.0976.1246407	6.32173	185.0	55.0
SKBTI.0977.1247053	4.52867	65.3333333333	20.0
SKBTI.0979.1247383	18.04068	512.162162162	230.0
SKBTI.0980.1246677	7.35878	191.666666667	90.0
SKBTI.0981.1247206	14.79097	636.260869565	201.0
SKBTI.0982.1247037	12.38581	481.4	165.0
SKBTI.0983.1247361	11.85265	417.0	152.0
SKBTI.0984.1246902	13.92463	494.913043478	174.0
SKBTI.0985.1247086	10.76632	391.454545455	148.0
SKBTI.0987.1246620	4.60317	161.0	50.0
SKBTI.0988.1247352	15.18143	744.4	286.0
SKBTI.0989.1246840	16.23498	784.534883721	303.0
SKBTI.0991.1247254	8.94371	142.928571429	69.0
SKBTI.0992.1246474	5.58717	122.125	52.0
SKBTI.0994.1246822	13.86688	524.035714286	201.0
SKBTI.0995.1247413	10.1913	296.103448276	158.0
SKBTI.0996.1246375	8.55817	354.142857143	146.0
SKBTI.0997.1246861	10.96904	285.954545455	135.0
SKBTI.0998.1247434	8.18558	348.636363636	137.0
SKBTI.0999.1246492	11.97741	387.6	187.0
SKBTI.1000.1246231	8.83319	203.333333333	78.0
SKBTI.1002.1246244	17.00135	556.0	208.0
SKBTI.1003.1246619	12.70377	424.568181818	219.0
SKBTI.1004.1247345	9.3172	326.136363636	140.0
SKBTI.1006.1246720	11.28101	353.516129032	174.0
SKBTI.1007.1246208	7.57387	189.052631579	99.0
SKBTI.1008.1246146	10.3796	360.636363636	149.0
SKBTI.1009.1246428	11.36726	472.352941176	145.0
SKBTI.1010.1246481	7.05359	250.875	72.0
SKBTI.1011.1247377	8.38003	278.333333333	120.0
SKBTI.1012.1246610	10.00679	275.0	140.0
SKBTI.1013.1246730	13.73189	783.928571429	185.0
SKBTI.1014.1247306	9.55972	345.0	135.0
SKBTI.1015.1246193	9.97465	323.272727273	133.0
SKBTI.1016.1246272	11.25837	271.433333333	158.0
SKBTI.1017.1246799	11.74875	463.058823529	148.0
SKBTI.1018.1246280	18.44921	614.243902439	268.0
SKBTI.1019.1246282	10.74516	294.4375	121.0
SKBTI.1020.1246239	3.80756	67.75	25.0
SKBTI.1021.1246789	10.07646	364.75	120.0
SKBTI.1022.1246350	10.27775	271.0	117.0
SKBTI.1023.1246119	11.53328	301.0	143.0
SKBTI.1024.1246425	7.22642	184.909090909	78.0
SKBTI.1025.1247303	6.92157	117.583333333	68.0
SKBTI.1026.1246716	5.22807	144.2	45.0
SKBTI.1028.1246874	5.34443	269.857142857	73.0
SKBTI.1029.1246449	11.83075	353.260869565	155.0
SKBTI.1030.1246748	4.99089	80.0	23.0
SKBTI.1031.1247110	10.47978	418.652173913	158.0
SKBTI.1032.1247227	8.33137	245.0	80.0
SKBTI.1033.1246475	4.9315	113.666666667	46.0
SKBTI.1034.1246338	8.59337	350.545454545	105.0
SKBTI.1035.1246669	9.79358	364.315789474	144.0
SKBTI.1036.1247004	12.88322	573.333333333	170.0
SKBTI.1037.1246499	2.05119	23.0	8.0
SKBTI.1038.1246448	4.4182	68.2307692308	47.0
SKBTI.1039.1246497	11.415	353.058823529	133.0
SKBTI.1041.1246755	24.53559	902.4375	420.0
SKBTI.1042.1246604	8.56151	431.0	112.0
SKBTI.1043.1246489	5.36072	136.5	35.0
SKBTI.1044.1247469	15.56452	631.228571429	254.0
SKBTI.1045.1247193	11.39495	573.055555556	163.0
SKBTI.1046.1246367	11.80416	373.25	167.0
SKBTI.1047.1247373	14.41589	489.774193548	198.0
SKBTI.1048.1246199	16.36428	458.078125	274.0
SKBTI.1049.1246565	4.13475	74.5	27.0
SKBTI.1050.1246293	7.9828	147.352941176	81.0
SKBTI.1051.1246225	10.92878	326.527777778	169.0
SKBTI.1052.1246226	10.72337	424.894736842	143.0
SKBTI.1053.1246926	17.15334	882.2	271.0
SKBTI.1054.1247185	16.64341	608.0	223.0
SKBTI.1055.1247319	4.74739	219.428571429	65.0
SKBTI.1056.1246237	10.19458	276.75	117.0
SKBTI.1057.1247436	13.05933	686.588235294	178.0
SKBTI.1058.1246865	10.23652	383.052631579	138.0
SKBTI.1060.1246847	9.45405	524.0	136.0
SKBTI.1061.1246417	16.47164	590.169491525	311.0
SKBTI.1062.1246758	15.09254	442.909090909	266.0
SKBTI.1063.1246477	8.14459	278.0	124.0
SKBTI.1064.1247129	7.82406	266.157894737	124.0
SKBTI.1065.1246587	9.36257	284.0	149.0
SKBTI.1066.1246699	9.08065	267.666666667	136.0
SKBTI.1067.1246307	12.11151	458.230769231	179.0
SKBTI.1068.1246950	10.35612	307.647058824	131.0
SKBTI.1069.1246203	8.17737	200.4	94.0
SKBTI.1070.1246370	10.19548	219.5	111.0
SKBTI.1072.1247135	7.65629	235.6	55.0
SKBTI.1073.1246935	10.94277	293.05	139.0
SKBTI.1074.1246979	17.73811	709.55	209.0
SKBTI.1075.1246420	7.33874	477.2	74.0
SKBTI.1076.1246152	9.08794	306.928571429	114.0
SKBTI.1077.1247114	10.65154	287.833333333	121.0
SKBTI.1078.1246823	10.6781	295.136363636	129.0
SKBTI.1079.1246482	13.61191	422.25	177.0
SKBTI.1081.1246410	10.8779	374.166666667	151.0
SKBTI.1084.1247144	9.86786	295.25	94.0
SKBTI.1085.1247412	7.9958	238.4	91.0
SKBTI.1086.1246708	15.84154	427.212765957	229.0
SKBTI.1087.1247320	10.60606	457.090909091	117.0
SKBTI.1088.1246462	12.97498	396.454545455	153.0
SKBTI.1089.1246274	11.09997	345.125	143.0
SKBTI.1090.1246539	10.92622	363.5	136.0
SKBTI.1091.1247164	6.81954	98.25	62.0
SKBTI.1092.1246638	9.90467	351.4375	123.0
SKBTI.1093.1246216	11.80735	393.111111111	167.0
SKBTI.1094.1247346	11.01027	363.565217391	144.0
SKBTI.1097.1246573	12.3275	543.142857143	180.0
SKBTI.1098.1247042	13.21624	494.620689655	201.0
SKBTI.1099.1247163	7.30088	202.461538462	84.0
SKBTI.1100.1246300	10.08684	292.647058824	116.0
SKBTI.1103.1247081	5.88549	125.75	64.0
SKBTI.1104.1246588	13.40745	338.25	138.0
SKBTI.1105.1246830	15.19634	533.0	193.0
SKBTI.1106.1246873	15.46658	593.625	194.0
SKBTI.1108.1246648	9.17804	242.3	77.0
SKBTI.1109.1247174	8.26479	287.333333333	84.0
SKBTI.1111.1246524	2.4983	26.0	12.0
SKBTI.1112.1247280	6.28207	198.545454545	78.0
SKBTI.1113.1246880	3.85891	71.5	33.0
SKBTI.1114.1246342	6.98116	531.0	93.0
SKBTI.1115.1247450	9.20934	343.5	106.0
SKBTI.1116.1247309	12.72409	353.434782609	151.0
SKBTI.1117.1247057	5.60608	172.0	46.0
SKBTI.1118.1247169	6.87019	160.0	70.0
SKBTI.1120.1246645	9.58452	255.4	99.0
SKBTI.1121.1246265	7.30753	212.333333333	84.0
SKBTI.1122.1247240	20.13023	860.642857143	318.0
SKBTI.1123.1247207	10.23436	323.894736842	127.0
SKBTI.1124.1246490	7.33718	171.0	86.0
SKBTI.1125.1247091	15.54558	593.260869565	200.0
SKBTI.1126.1246316	25.50378	876.375	402.0
SKBTI.1127.1246735	13.56054	412.789473684	147.0
SKBTI.1128.1246963	11.01837	351.913043478	141.0
SKBTI.1129.1246576	8.54669	235.5	88.0
SKBTI.1130.1246867	11.09393	400.956521739	159.0
SKBTI.1134.1246714	7.15386	97.1111111111	42.0
SKBTI.1135.1246413	11.78845	394.285714286	149.0
SKBTI.1136.1246957	10.42509	491.4375	137.0
SKBTI.1138.1247238	9.15684	410.909090909	109.0
SKBTI.1140.1246476	14.01355	420.105263158	149.0
SKBTI.1141.1246341	14.30701	481.619047619	164.0
SKBTI.1142.1246900	15.67011	624.517241379	234.0
SKBTI.1144.1246149	4.97034	96.5	38.0
SKBTI.1145.1246684	11.4	367.0	139.0
SKBTI.1146.1246654	4.55316	93.1666666667	39.0
SKBTI.1147.1247101	12.46964	333.451612903	164.0
SKBTI.1148.1246752	9.40508	206.5	84.0
SKBTI.1149.1246179	11.35622	486.052631579	153.0
SKBTI.1151.1247347	2.46101	29.0	8.0
SKBTI.1152.1247201	18.74118	769.4375	266.0
SKBTI.1153.1247397	8.01189	176.25	58.0
SKBTI.1155.1246722	7.38855	254.909090909	94.0
SKBTI.1160.1246345	3.73309	60.25	22.0
SKBTI.1162.1246549	11.37319	356.714285714	135.0
SKBTI.1165.1246502	16.98306	566.228571429	234.0
SKBTI.1166.1247021	7.62208	114.666666667	60.0
SKBTI.1167.1246325	13.10524	401.8	224.0
SKBTI.1168.1247199	11.30596	396.391304348	159.0
SKBTI.1170.1246122	12.57929	383.833333333	141.0
SKBTI.1171.1246681	4.00726	112.4	63.0
