	EM031.441732	EM032.441683	EM033.441685	EM034.441676	EM035.441593	EM036.441587	EM037.441737	EM038.441649	EM039.441743	EM040.441709	EM042.441674	EM043.441739	EM044.441601	EM046.441741	EM047.441722	EM047.T3.441645	EM049.441600	EM049.T3.441671	EM050.441672	EM052.441625	EM053.441738	EM053.T3.441688	EM054.441707	EM054.T3.441749	EM055.441603	EM055.T3.441626	EM056.441606	EM056.T3.441716	EM057.441605	EM057.T3.441589	EM058.441637	EM059.441715	EM059.T3.441604	EM060.441677	EM060.T3.441729	EM061.441673	EM062.441720	EM063.441621	EM063.T3.441695	EM064.441592	EM065.441667	EM065.T3.441614	EM066.441656	EM066.T3.441647	EM067.441615	EM068.441712	EM069.441700	EM070.441682	EM071.441747	EM071.T3.441734	EM072.441643	EM072.T3.441632	EM073.441594	EM073.T3.441721	EM074.441596	EM075.441644	EM076.441622	EM077.441646	EM077.T3.441639	EM078.441658	EM079.441724	EM080.441727	EM081.441618	EM082.441607	EM082.T3.441751	EM083.441666	EM083.T3.441744	EM084.441599	EM085.441675	EM086.441698	EM086.T3.441746	EM087.441726	EM088.441638	EM089.441742	EM089.T3.441624	EM090.441664	EM090.T3.441662	EM091.441686	EM092.441616	EM093.441602	EM093.T3.441670	EM094.441640	EM094.T3.441588	EM095.441717	EM095.T3.441590	EM096.441706	EM098.441733	EM098.T3.441740	EM099.441708	EM100.441714	EM100.T3.441627	EM101.441623	EM102.441633	EM103.441691	EM105.441629	EM106.441745	EM107.441620	EM108.441694	EM109.441669	EM110.441723	EM111.441634	EM112.441630	EM113.441619	EM114.441710	EM115.441641	EM116.441657	EM117.441609	EM118.441693	EM122.441699	EM123.441687	EM124.441697	EM125.441659	EM126.441679	EM129.441689	EM130.441701	EM131.441591	EM132.441696	EM133.441663	EM134.441735	EM135.441660	EM136.441650	EM137.441680	EM138.441753	EM139.441611	EM140.441608	EM141.441684	EM142.441711	EM144.441736	EM145.441690	EM146.441718	EM147.441617	EM148.441631	EM149.441655	EM150.441648	EM151.441595	EM152.441730	EM155.441678	EM156.441613	EM158.441731	EM159.441719	EM160.441703	EM162.441728	EM163.441642	EM165.441597	EM166.441748	EM167.441702	EM168.441668	EM169.441653	EM170.441651	EM173.441754	EM174.441652	EM178.441705	EM179.441612	EM180.441692	EM182.441681	EM183.441654	EM209.441665	EM222.441725	EMC01.441661	EMC02.441750	EMC03.441713	EMC04.441704	EMC05.441628	EMC06.441610	EMC07.441636	EMC08.441752	EMC09.441635
EM117.441609	0.32676831	0.61570365	0.29051688	0.23947769	0.29809815	0.33045822	0.23668946	0.5056459	0.34987791	0.28854952	0.55123903	0.49312696	0.51521207	0.43764703	0.32766994	0.44009718	0.40069123	0.34228076	0.22960038	0.40378238	0.38659253	0.39036274	0.28467866	0.251643	0.53737504	0.49629886	0.39329848	0.44013175	0.35163649	0.86235638	0.35170635	0.20372504	0.18596469	0.21978727	0.40106075	0.35842455	0.41122959	0.53809041	0.4697596	0.44081168	0.3512927	0.32579308	0.43729152	0.46419793	0.28731312	0.30531078	0.22514201	0.31573112	0.52695655	0.26104398	0.5699361	0.70152754	0.23916637	0.25521584	0.66901145	0.48308131	0.29067437	0.38752514	0.36968217	0.41532485	0.30385267	0.30953778	0.70176919	0.39231212	0.31320343	0.35231254	0.34847011	0.28018549	0.48294918	0.44004429	0.44477124	0.33924228	0.25753439	0.42784003	0.5642391	0.33349029	0.29241662	0.55050433	0.54142199	0.39608566	0.32099588	0.32664042	0.3229928	0.63712626	0.41669673	0.34559643	0.17487555	0.2691908	0.3589297	0.64235379	0.60279336	0.45085268	0.29783195	0.3650762	0.35876881	0.42892215	0.77976069	0.38504823	0.46800056	0.30856822	0.24604069	0.35155349	0.40371827	0.30672488	0.22258887	0.49236009	0.0	0.73949538	0.48630063	0.37611253	0.6100301	0.28645263	0.24603834	0.29547147	0.25902773	0.29829423	0.28254403	0.24546715	0.36124307	0.20827405	0.21437623	0.22483403	0.40615327	0.19575805	0.27481755	0.32011024	0.28840437	0.35749246	0.37376448	0.39462776	0.39378444	0.22337553	0.39547906	0.17697519	0.3883591	0.29586563	0.26116618	0.41728211	0.25127581	0.54697923	0.42075437	0.33098669	0.39459271	0.20466131	0.23074378	0.29403461	0.4052454	0.20752925	0.20888536	0.27904787	0.27044686	0.44930145	0.3055843	0.39306728	0.28518737	0.40899286	0.27029138	0.35734793	0.36169406	0.41600799	0.48597679	0.32560968	0.6376229	0.60173319	0.44356014	0.30812428	0.5919653
EM118.441693	0.61338547	0.40384265	0.62120276	0.68650595	0.58557359	0.56748688	0.66956032	0.4970057	0.56382149	0.75071232	0.49911077	0.5547602	0.51504259	0.72085491	0.88518724	0.6141292	0.54323231	0.59588702	0.81615002	0.60038208	0.63156685	0.97412284	0.7366423	0.70018468	0.43062472	0.50182772	0.6685498	0.68048947	0.54960241	0.5250595	0.53483717	0.65918558	0.71120475	0.69448923	0.52042467	0.59642877	0.61737459	0.45039847	0.47224306	0.5030518	0.60367942	0.60069798	0.6933145	0.62056033	0.6953198	0.80017836	0.80739319	0.53585672	0.50655183	0.6814812	0.42380682	0.32315376	0.71751743	0.6661141	0.45499913	0.44626921	0.81030355	0.6804472	0.66890259	0.56624097	0.60968525	0.61655794	0.38291911	0.96779898	0.87568877	0.7157104	0.72887001	0.62388169	0.4589045	0.57132703	0.55840208	0.5849125	0.76526621	0.53828509	0.43070324	0.62332635	0.61207422	0.40159053	0.57952269	0.52452334	0.68583066	0.67818052	0.6329926	0.43855396	0.56886627	0.62636773	0.76960949	0.65914148	0.57774252	0.37433307	0.40242622	0.45088562	0.60703943	0.57370686	0.60253401	0.71543733	0.39548953	0.57580045	0.51427986	0.76066714	0.70465901	0.80145435	0.55831911	0.81652342	0.70968931	0.50159155	0.73949538	0.0	0.57647143	0.63927903	0.4406617	0.60197763	0.77255038	0.61629491	0.76045105	0.70976919	0.86144361	0.64424495	0.65383303	0.69177921	0.76509893	0.83599301	0.52979995	0.71553695	0.70934747	0.70026462	0.58941055	0.68275118	0.5264384	0.55251978	0.99748394	0.66110701	0.52409736	0.66430185	0.55166438	0.60057121	0.60716392	0.50153435	0.64356413	0.46217103	0.55036217	0.58109879	0.49846597	0.65824051	0.64706706	0.61449741	0.52605872	0.66165971	0.68533016	0.63302961	0.7708089	0.55235995	0.86913366	0.55406814	0.78411093	0.54904928	0.83680348	0.52702345	0.53130896	0.46989625	0.57899835	0.55655612	0.45042262	0.42724443	0.52715068	0.5967441	0.4088248
EM122.441699	0.40397934	0.4998216	0.34500805	0.42349522	0.42939342	0.33342091	0.47739257	0.41411485	0.33574566	0.47094457	0.45309564	0.29716493	0.37804736	0.60649782	0.68119941	0.52902209	0.36478462	0.38923935	0.48817757	0.41887465	0.33621046	0.67612339	0.45271763	0.46063849	0.39570809	0.36303833	0.48845099	0.5450462	0.39461636	0.68597217	0.37359796	0.45340423	0.5059502	0.4698632	0.39337606	0.32203022	0.42532326	0.3898511	0.31941627	0.37678641	0.47422271	0.45171177	0.55903379	0.46825428	0.41979765	0.61813923	0.5774964	0.39690805	0.42449374	0.40097871	0.43244263	0.54044973	0.44287762	0.38708467	0.42689648	0.40517102	0.49498626	0.50088181	0.47875018	0.37281094	0.43852142	0.37118299	0.5157517	0.63735147	0.54896394	0.38124271	0.40444954	0.41426004	0.39299553	0.38138172	0.41699087	0.42125175	0.508656	0.31031844	0.36498847	0.34603408	0.36947259	0.41255204	0.44490854	0.32463221	0.47068213	0.46410097	0.39255723	0.49102861	0.49142102	0.34954208	0.51646608	0.42324615	0.26407623	0.53940742	0.48427717	0.45624311	0.3972289	0.39354919	0.4535114	0.6060098	0.62245992	0.43151074	0.35406663	0.57226063	0.49078684	0.6163185	0.38396284	0.53074741	0.49616798	0.44219706	0.48630063	0.57647143	0.0	0.47655118	0.43289283	0.43563718	0.45128273	0.39228454	0.47612492	0.43227944	0.54788864	0.45331464	0.47600266	0.43468312	0.54344396	0.60152916	0.4266432	0.51057318	0.38015848	0.38747689	0.4080452	0.48279363	0.30212061	0.40083253	0.65789263	0.43475298	0.35913635	0.42467968	0.38094147	0.40182808	0.44434301	0.3761641	0.45480366	0.38104648	0.3307047	0.38671398	0.35970548	0.42576718	0.45774387	0.4536041	0.40815565	0.43612412	0.43557715	0.35683282	0.40518173	0.39170832	0.55285213	0.37252617	0.4736941	0.42439539	0.52879847	0.40890646	0.37701123	0.29173126	0.46913986	0.32845643	0.48865049	0.45355212	0.41303999	0.53156303	0.46272029
EM123.441687	0.29319822	0.54156988	0.35062387	0.34009596	0.296118	0.37263801	0.28119935	0.43362619	0.35433148	0.38794067	0.52224056	0.45120143	0.45638238	0.46238692	0.51727429	0.34228763	0.40279958	0.37251323	0.43615541	0.36408281	0.4047803	0.58512221	0.37860247	0.35992061	0.49490999	0.46608323	0.37003509	0.40942416	0.29386614	0.77233629	0.35901654	0.32034643	0.35853956	0.34488082	0.37014314	0.37789082	0.33631304	0.47810644	0.41892641	0.39862491	0.25544253	0.28146183	0.41941421	0.40341594	0.38256509	0.38428547	0.35538324	0.34072019	0.47695548	0.32973633	0.53762569	0.62950423	0.33399814	0.30836339	0.57750926	0.43569592	0.42654564	0.34303697	0.37621824	0.4243727	0.31590148	0.37766463	0.60900174	0.57671945	0.49028754	0.36930227	0.3803375	0.33919346	0.47765157	0.41127226	0.40255849	0.34055871	0.41042582	0.4313968	0.53528571	0.34702794	0.30365595	0.49132372	0.4698789	0.40458639	0.33247941	0.35867983	0.33906819	0.60262265	0.40368282	0.3661759	0.3923704	0.33333081	0.39793705	0.59187196	0.55167485	0.40010777	0.32393342	0.37989989	0.3284111	0.47125366	0.69180168	0.41211444	0.39601393	0.41523407	0.27003158	0.48789838	0.3678169	0.49919041	0.2979419	0.48487044	0.37611253	0.63927903	0.47655118	0.0	0.51281327	0.28654454	0.38032917	0.34865054	0.4155155	0.34639468	0.4791717	0.28426892	0.35905598	0.32672326	0.38309032	0.46471676	0.41456674	0.36211042	0.39897126	0.34205409	0.31909042	0.34485621	0.38603251	0.34068057	0.60880357	0.3290504	0.34455947	0.33654902	0.37500481	0.28053246	0.29977879	0.36496242	0.29541852	0.43959264	0.41540156	0.35247952	0.3713093	0.29736888	0.28026127	0.34210898	0.33526165	0.32146148	0.31145433	0.3216973	0.38984781	0.3263361	0.47943767	0.37638857	0.44484752	0.30370099	0.45246993	0.38115806	0.38302427	0.41374822	0.4230883	0.35364045	0.55036723	0.54060834	0.38881269	0.35190713	0.53226139
EM124.441697	0.52486459	0.32496201	0.48116796	0.55655761	0.48284739	0.44414674	0.5427509	0.42258098	0.46683889	0.62823396	0.36502929	0.36788944	0.44833447	0.68188413	0.77728988	0.56475426	0.38768731	0.4317958	0.6622867	0.49111526	0.50623033	0.84523968	0.62555568	0.61430828	0.34287598	0.41050878	0.55425606	0.62097245	0.41177571	0.53133056	0.42224223	0.53250046	0.58848513	0.56706393	0.41083569	0.45483351	0.47899669	0.25796949	0.30503848	0.38278816	0.50090094	0.5011212	0.60072514	0.49556273	0.55262208	0.67684248	0.68081897	0.41679172	0.40238007	0.56157562	0.3859402	0.39543794	0.60247149	0.53535828	0.30388805	0.37761655	0.66479503	0.55660498	0.54717553	0.41379347	0.49487227	0.49193038	0.33030443	0.83823672	0.74005005	0.57637094	0.59983969	0.49720477	0.42212628	0.47819669	0.48053538	0.46938004	0.64913417	0.44141835	0.28066848	0.49274323	0.47796594	0.31741517	0.51098377	0.39308752	0.53384214	0.54016354	0.47975124	0.36394256	0.53370911	0.48070159	0.63967283	0.52383576	0.40444834	0.38273873	0.35816868	0.48492638	0.47249981	0.43275032	0.46256305	0.67486851	0.48827687	0.49990707	0.35328312	0.64184556	0.57139049	0.68584603	0.44811621	0.69062202	0.58567143	0.35312049	0.6100301	0.4406617	0.43289283	0.51281327	0.0	0.49663199	0.6351164	0.47550221	0.61736171	0.58743805	0.72488777	0.51954031	0.52680677	0.55230049	0.66402951	0.69189709	0.45883175	0.59112009	0.57958455	0.56303276	0.47655381	0.54354172	0.35117888	0.44642836	0.85701372	0.53797247	0.3961342	0.53731089	0.458635	0.48577863	0.5111031	0.39213101	0.50945975	0.29849495	0.38085359	0.44450131	0.35557417	0.52646185	0.53289592	0.48532499	0.44118378	0.53988243	0.54451466	0.52079541	0.6512297	0.43374147	0.7341551	0.392356	0.64615003	0.40796998	0.69862004	0.43582951	0.37290764	0.34252135	0.51907135	0.42770258	0.35759092	0.30870049	0.409119	0.5470948	0.27915794
EM125.441659	0.2342513	0.47419184	0.25685599	0.23467966	0.19942228	0.27670633	0.19074957	0.36652799	0.28315078	0.32978833	0.4305271	0.43358147	0.38628226	0.42262258	0.41505133	0.32171501	0.31609464	0.28365985	0.39093937	0.28840923	0.34713982	0.51122875	0.30123607	0.26768359	0.39655119	0.36931511	0.28603743	0.37035198	0.20425996	0.74425145	0.25172952	0.18275277	0.28027216	0.2411959	0.27549668	0.31163066	0.30796506	0.40978524	0.33298241	0.30168441	0.21396933	0.17991539	0.37357027	0.33869792	0.26194193	0.32806889	0.31465714	0.22630397	0.40799342	0.25218003	0.46499707	0.57820429	0.27959168	0.24020779	0.5354205	0.34035036	0.3783568	0.28867633	0.27523274	0.32618012	0.25021346	0.25122543	0.56783562	0.52643241	0.43961986	0.31974029	0.33143608	0.23320296	0.37139783	0.32352216	0.31143645	0.21954411	0.33833138	0.3300424	0.44749769	0.29574808	0.25854133	0.43956198	0.41483638	0.31972641	0.26796439	0.28186283	0.27850095	0.53020271	0.3211423	0.28639134	0.30585576	0.23035789	0.33835879	0.49590442	0.45899589	0.32891871	0.22672792	0.25027211	0.2485011	0.40699288	0.63932924	0.26730208	0.34344339	0.32916025	0.24200974	0.4541553	0.28915594	0.36736257	0.24031908	0.3790499	0.28645263	0.60197763	0.43563718	0.28654454	0.49663199	0.0	0.33360007	0.21747652	0.3268692	0.29159098	0.39308744	0.16069388	0.25879992	0.24729922	0.28947754	0.38196542	0.2912532	0.22942346	0.2749987	0.28921273	0.1917823	0.30294075	0.30430261	0.29475755	0.54421589	0.191251	0.25223725	0.21943756	0.29682225	0.18856086	0.23594833	0.30553498	0.17556356	0.42019018	0.35476662	0.26844256	0.32830916	0.20789162	0.22163903	0.24133406	0.25386879	0.19794968	0.21813173	0.22698272	0.34638263	0.33453924	0.42959889	0.33550327	0.34991266	0.27751371	0.38282431	0.2789161	0.31810929	0.2880351	0.34865852	0.27665093	0.50852055	0.46744754	0.28447233	0.28419189	0.45491599
EM126.441679	0.32396371	0.63542409	0.25878118	0.20787483	0.36733831	0.34875476	0.29341876	0.53590948	0.32241215	0.20802916	0.57320747	0.46177338	0.52363599	0.43415325	0.47776832	0.50879228	0.41781307	0.34845574	0.20656708	0.42660576	0.28465931	0.29946638	0.19912706	0.22361126	0.54665832	0.50473478	0.40215798	0.45152517	0.40299939	0.88140658	0.39279709	0.27509888	0.32438855	0.23881227	0.45377703	0.30736727	0.39761087	0.57597511	0.51932072	0.49849996	0.39094556	0.37784992	0.4202944	0.47196917	0.25301782	0.39649632	0.32322223	0.38837166	0.55178967	0.19193496	0.62438248	0.72555754	0.16882745	0.20077626	0.67673253	0.54233981	0.14269343	0.38124574	0.38055213	0.44608453	0.34637411	0.31484094	0.72217143	0.30345384	0.22464789	0.20087082	0.20529607	0.29040309	0.51849944	0.43250823	0.45092944	0.38933162	0.29534059	0.42606335	0.58142408	0.27802187	0.26410372	0.54261551	0.54990441	0.40329806	0.3129734	0.34400902	0.31731376	0.65852884	0.45438525	0.34338471	0.24554533	0.3017497	0.3353844	0.67498071	0.62114694	0.48302146	0.33773433	0.41409358	0.41892133	0.43574851	0.79731655	0.43360337	0.47087664	0.34390266	0.28811435	0.43920005	0.44109205	0.25249404	0.26965295	0.51310689	0.24603834	0.77255038	0.45128273	0.38032917	0.6351164	0.33360007	0.0	0.33924133	0.25017493	0.22551013	0.22687879	0.30090871	0.36994389	0.24838663	0.29120847	0.35634005	0.44018225	0.29790089	0.23859135	0.20501032	0.34293395	0.3838901	0.39511022	0.42426864	0.30707032	0.26761075	0.43231324	0.23271109	0.39110666	0.33186457	0.33348924	0.45821115	0.32416965	0.57015789	0.40717181	0.38838873	0.45219625	0.25159977	0.2780389	0.37796407	0.43878824	0.24775135	0.25959986	0.24351967	0.24292962	0.47662125	0.17681636	0.43449548	0.23840517	0.46766812	0.22409762	0.40877623	0.42447526	0.44443759	0.49176459	0.34644938	0.66138276	0.62477093	0.50091986	0.4049033	0.61100934
EM129.441689	0.27758916	0.4703691	0.21474837	0.26056556	0.17853592	0.21869857	0.23699785	0.36116265	0.2774129	0.34307725	0.43489244	0.33263973	0.3809271	0.4409698	0.48215197	0.34086883	0.29097798	0.24629765	0.37089599	0.26732167	0.32443426	0.52801273	0.31256437	0.29700893	0.33975587	0.30996743	0.27407947	0.38004652	0.22400088	0.75599207	0.2615014	0.22007361	0.3170091	0.28394628	0.25732508	0.28760038	0.2790831	0.37181206	0.34301377	0.32148217	0.30347891	0.26536705	0.38855395	0.30854004	0.25555075	0.41066109	0.36501318	0.20798211	0.38622026	0.26210457	0.41513833	0.54161475	0.32751136	0.25253257	0.49639336	0.34584722	0.38095028	0.31446757	0.26281812	0.24728014	0.23531398	0.25321031	0.55650544	0.54596069	0.45204704	0.31869003	0.33506212	0.19335576	0.32761405	0.29695802	0.29915799	0.18176861	0.36096016	0.31066304	0.41925695	0.26502092	0.23298123	0.44056386	0.38150064	0.27848427	0.28315223	0.31827113	0.26505153	0.49084737	0.27427314	0.27675588	0.30237084	0.20922489	0.30934193	0.4832545	0.43508569	0.34589773	0.21257782	0.24700495	0.2792176	0.41674052	0.63052494	0.25150392	0.33320177	0.36811955	0.3303568	0.46802604	0.31943998	0.38989417	0.32764996	0.41325806	0.29547147	0.61629491	0.39228454	0.34865054	0.47550221	0.21747652	0.33924133	0.0	0.34132482	0.31713918	0.41425776	0.22505188	0.2637586	0.25830966	0.34415186	0.34577134	0.29080946	0.29797886	0.29037494	0.30353669	0.23421394	0.28058373	0.27371845	0.32544313	0.56130805	0.23717464	0.24645349	0.22171462	0.27185511	0.22773088	0.27100369	0.30323158	0.22135202	0.40142194	0.31020494	0.22551316	0.30161968	0.21924634	0.25776507	0.2533027	0.26129079	0.21711804	0.24146581	0.22478184	0.37955371	0.3261123	0.44098101	0.29637245	0.3722239	0.27648549	0.39020563	0.26737798	0.27850463	0.27478124	0.3358128	0.24553939	0.47453481	0.46584648	0.33363439	0.30290753	0.44058035
EM130.441701	0.36818438	0.6210418	0.32184337	0.241279	0.37858374	0.40344017	0.32415069	0.46853335	0.35592542	0.25291121	0.56129114	0.51409713	0.45770196	0.36197502	0.43390663	0.51313813	0.4518139	0.41308169	0.31827333	0.33807797	0.39801088	0.41158959	0.30063757	0.30199965	0.54357461	0.49775021	0.32848299	0.3731589	0.40686064	0.87619505	0.4329968	0.29064359	0.31566342	0.27000042	0.46581402	0.39175918	0.36674146	0.560746	0.50505089	0.47277551	0.39071843	0.38463687	0.36021985	0.41407928	0.27413789	0.36413859	0.32587962	0.39113765	0.52652968	0.28969731	0.60910757	0.70092987	0.25608572	0.29685337	0.61126344	0.54039596	0.29258802	0.32769909	0.31052102	0.45524512	0.40911004	0.37574429	0.7089072	0.41064995	0.33462672	0.34781473	0.34701194	0.3457919	0.51979157	0.41408108	0.42515095	0.40231911	0.20009438	0.38115116	0.56039559	0.37471942	0.35094797	0.5835437	0.4735418	0.41075575	0.28161099	0.38609901	0.38733611	0.66247489	0.44138966	0.38709506	0.25695626	0.33491053	0.39144475	0.67574308	0.62638763	0.44769685	0.37518146	0.39533811	0.4246849	0.34428834	0.78001424	0.3951799	0.44679135	0.24726727	0.2518913	0.43603618	0.47539084	0.27504163	0.24251588	0.52119548	0.25902773	0.76045105	0.47612492	0.4155155	0.61736171	0.3268692	0.25017493	0.34132482	0.0	0.3207692	0.30289006	0.33146718	0.34886296	0.2807967	0.31318552	0.36134214	0.45042494	0.26404608	0.27931876	0.31431625	0.35202072	0.36618609	0.41459847	0.44629291	0.41836093	0.26601652	0.45535815	0.26629448	0.36540853	0.34404174	0.36079175	0.44078516	0.3493543	0.54993998	0.468441	0.38980904	0.47217504	0.29088204	0.28790403	0.38620546	0.43596633	0.29718566	0.25913401	0.30215984	0.24465913	0.41772622	0.29509937	0.48106757	0.24747958	0.47563491	0.29992903	0.4544305	0.46196263	0.44688754	0.46511924	0.39238453	0.65297927	0.61901112	0.49041399	0.36149157	0.62317319
EM131.441591	0.23429542	0.59474678	0.22262885	0.25374026	0.3059811	0.29520105	0.25498393	0.45729423	0.28155718	0.21615197	0.51872004	0.42812427	0.49146422	0.47035328	0.50554701	0.45886239	0.36397752	0.30896473	0.24421007	0.39062227	0.2743358	0.39854579	0.16344699	0.16822181	0.49481647	0.45426967	0.38519349	0.42938064	0.35062442	0.84897367	0.33714288	0.25854323	0.36280142	0.24242062	0.39538572	0.23492578	0.38117896	0.51779948	0.47745849	0.43371439	0.35764155	0.33717893	0.41433995	0.42834952	0.25985141	0.41618627	0.36123856	0.33144569	0.50219934	0.17139303	0.57007301	0.67500239	0.16553812	0.14303567	0.64947552	0.476115	0.22222294	0.37161987	0.36826284	0.4070454	0.30314814	0.28726195	0.65339182	0.37547637	0.28120162	0.24800893	0.23482952	0.25489598	0.47316681	0.39109576	0.40217621	0.33498099	0.33258844	0.39332018	0.53262841	0.22590406	0.23814205	0.48799218	0.50891518	0.36501773	0.28229787	0.30297903	0.25512395	0.63583725	0.41956978	0.3034736	0.27787472	0.28757807	0.33984179	0.62817014	0.56704445	0.43699781	0.32034466	0.36467599	0.3772213	0.47098104	0.76065788	0.40638468	0.43465931	0.37938057	0.32053548	0.50712628	0.3919331	0.34969315	0.31464866	0.51164008	0.29829423	0.70976919	0.43227944	0.34639468	0.58743805	0.29159098	0.22551013	0.31713918	0.3207692	0.0	0.33226082	0.26705936	0.33386116	0.25881778	0.31014668	0.4037683	0.4048892	0.31593684	0.25123982	0.23114849	0.32235918	0.36214333	0.34179367	0.38146317	0.40870649	0.23146876	0.37525547	0.24078208	0.36778277	0.28904064	0.29926217	0.40939212	0.29525026	0.52774416	0.40091338	0.36990108	0.41720784	0.23367154	0.26642141	0.35611378	0.37550513	0.21489672	0.25857397	0.22912786	0.32398497	0.4287044	0.28302989	0.41344141	0.33463776	0.42198949	0.31577591	0.3732343	0.39262163	0.39566672	0.44748544	0.29994379	0.59983595	0.58197356	0.46404537	0.36909889	0.55450585
EM132.441696	0.41155592	0.72707438	0.35021125	0.29266584	0.42434236	0.41944597	0.34199695	0.62103045	0.4224301	0.31777745	0.65348082	0.58822701	0.62631848	0.52515158	0.35920439	0.55960583	0.51265482	0.45169463	0.31322317	0.51067561	0.40607478	0.19716425	0.31438151	0.31429145	0.64886845	0.60537239	0.48451509	0.53435546	0.47694584	0.99424195	0.4739853	0.34729007	0.37848584	0.29395208	0.5385479	0.42425138	0.5046161	0.64263428	0.59816857	0.57082465	0.47542193	0.45413645	0.51244643	0.56315434	0.33563593	0.30808549	0.2707708	0.45094087	0.64847092	0.29602957	0.69895265	0.82083391	0.27028508	0.31015451	0.78858072	0.59913582	0.2769161	0.48479191	0.48524428	0.53214338	0.44361764	0.40427745	0.82324566	0.20441581	0.203877	0.29409161	0.28789082	0.36736706	0.60381707	0.53401012	0.54698697	0.47593703	0.28431226	0.52218672	0.68083513	0.41185198	0.38953589	0.6410533	0.6469217	0.50350179	0.40638705	0.41067445	0.41584765	0.77949251	0.54322176	0.44513864	0.24906868	0.39180143	0.44185345	0.7568669	0.71324117	0.57787433	0.41065334	0.49012805	0.47133604	0.5065425	0.9043193	0.49918452	0.57924673	0.33078889	0.34998352	0.44017322	0.50093136	0.15078279	0.32075718	0.59415512	0.28254403	0.86144361	0.54788864	0.4791717	0.72488777	0.39308744	0.22687879	0.41425776	0.30289006	0.33226082	0.0	0.37232522	0.45778516	0.35089472	0.25366722	0.26544194	0.53571498	0.3020391	0.31044342	0.31190355	0.41119482	0.49110551	0.47593533	0.52512335	0.22801245	0.3255751	0.49479123	0.3342904	0.50442527	0.41738782	0.42728357	0.55232698	0.38564634	0.65844368	0.54275286	0.50130224	0.54720582	0.34617624	0.38152239	0.46955524	0.53260861	0.31294606	0.33691049	0.34304	0.24485843	0.5748313	0.17827983	0.55737691	0.19579802	0.54018323	0.13018307	0.49875614	0.52635607	0.5301349	0.58639782	0.43494077	0.75701297	0.7281391	0.56224135	0.48947719	0.70782343
EM133.441663	0.235968	0.505313	0.25220019	0.22759482	0.19878304	0.26562219	0.14260249	0.39819787	0.28215456	0.33041627	0.44921104	0.42267473	0.4262904	0.45084808	0.41582445	0.34144395	0.31229974	0.26236731	0.34872225	0.31361407	0.35386446	0.48116005	0.28091845	0.24203949	0.42195449	0.39528075	0.29770517	0.38369826	0.2241942	0.76336471	0.25122418	0.15949869	0.2615504	0.23572992	0.28910376	0.31061474	0.3159669	0.42211468	0.36232251	0.33347557	0.25750179	0.23045495	0.40753883	0.3802517	0.27483641	0.32358495	0.26032166	0.22425895	0.40984544	0.22933723	0.48694431	0.61898819	0.2590274	0.21202017	0.56214898	0.36567638	0.35912364	0.29664357	0.30188954	0.34548996	0.22042392	0.25134571	0.6137961	0.49953225	0.42036824	0.32573829	0.3348605	0.22013566	0.40961463	0.35564698	0.35812561	0.23235973	0.33357796	0.38242904	0.49447805	0.28828098	0.23528611	0.4447516	0.44525038	0.32557825	0.24765905	0.29627345	0.27443247	0.54976463	0.35274708	0.29191222	0.25703124	0.20130563	0.33011451	0.5171048	0.48061483	0.36823619	0.18563364	0.26041247	0.26068988	0.428557	0.67992406	0.31052092	0.34975755	0.33385251	0.25358238	0.4492876	0.29893404	0.38085449	0.24543824	0.41853986	0.24546715	0.64424495	0.45331464	0.28426892	0.51954031	0.16069388	0.30090871	0.22505188	0.33146718	0.26705936	0.37232522	0.0	0.26335842	0.21919928	0.25274306	0.33953824	0.3204061	0.2097539	0.26527352	0.27274841	0.20528746	0.29354433	0.28103595	0.28650033	0.50663503	0.17916942	0.25957137	0.1974678	0.29319179	0.22204502	0.22650689	0.31967942	0.1536221	0.43973974	0.33527146	0.28041938	0.31189272	0.15675424	0.18686433	0.24085774	0.27770251	0.16283644	0.20663647	0.22698794	0.35212033	0.35559324	0.40035253	0.32769575	0.36424572	0.29555511	0.36592851	0.25970826	0.31883203	0.32525406	0.38124346	0.27944069	0.54140943	0.51299714	0.32570565	0.28454491	0.47568685
